programa_codigo;programa_descricao;projeto_atividade_codigo;projeto_atividade_descricao;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro;valor_despesa_liquidada_rp;valor_pago_rp
103;ESPACOS CULTURAIS, CORPOS ARTISTICOS E ORGAOS COLEGIADOS;4417;FOMENTO DOS ESPACOS CULTURAIS;2181;FCS;FUNDACAO CLOVIS SALGADO;15588032,02;14961930,73;14224976,45;409790,3;524396,95
103;ESPACOS CULTURAIS, CORPOS ARTISTICOS E ORGAOS COLEGIADOS;4421;PRODUCAO DE ESPETACULOS DOS CORPOS ARTISTICOS;2181;FCS;FUNDACAO CLOVIS SALGADO;15588032,02;14961930,73;14224976,45;1974,47;1964,64
103;ESPACOS CULTURAIS, CORPOS ARTISTICOS E ORGAOS COLEGIADOS;4423;FOMENTO A ATIVIDADES ARTISTICAS E CULTURAIS DO PALACIO DA LIBERDADE;2181;FCS;FUNDACAO CLOVIS SALGADO;15588032,02;14961930,73;14224976,45;199450,54;199162,6
104;ENFRENTAMENTO A VULNERABILIDADE NOS TERRITORIOS DE ATUACAO DA FUCAM;4283;EDUCACAO PARA A CIDADANIA E PARA O MUNDO DO TRABALHO EM TERRITORIOS DE ALTA VULNERABILIDADE SOCIAL;2161;FUCAM;FUNDACAO EDUCACIONAL CAIO MARTINS;3083523,49;2920376,82;2891833,14;140052,2;140033,65
104;ENFRENTAMENTO A VULNERABILIDADE NOS TERRITORIOS DE ATUACAO DA FUCAM;4285;INCLUSAO SOCIOPRODUTIVA EM TERRITORIOS DE ALTA VULNERABILIDADE SOCIAL;2161;FUCAM;FUNDACAO EDUCACIONAL CAIO MARTINS;3083523,49;2920376,82;2891833,14;43079,85;42796,85
104;ENFRENTAMENTO A VULNERABILIDADE NOS TERRITORIOS DE ATUACAO DA FUCAM;4515;MANUTENCAO DA OPERACAO DOS CENTROS EDUCACIONAIS;2161;FUCAM;FUNDACAO EDUCACIONAL CAIO MARTINS;3083523,49;2920376,82;2891833,14;230194,43;227431,45
104;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, A FAUNA E A BIODIVERSIDADE FLORESTAL;4276;RECUPERACAO AMBIENTAL;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;;;;0,0;0,0
104;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, A FAUNA E A BIODIVERSIDADE FLORESTAL;4283;PROTECAO E CONSERVACAO DA FAUNA SILVESTRE;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;;;;0,0;0,0
104;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4274;CONTROLE E MONITORAMENTO DE ATIVIDADES FLORESTAIS;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;;;;0,0;0,0
104;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4276;RECUPERACAO AMBIENTAL;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;;;;0,0;0,0
104;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4277;PARC - PROGRAMA DE CONCESSAO DE PARQUES ESTADUAIS;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;;;;0,0;0,0
104;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4280;GESTAO DE UNIDADES DE CONSERVACAO;2101;IEF;INSTITUTO ESTADUAL DE FLORESTAS;;;;0,0;0,0
104;PROTECAO DAS AREAS AMBIENTALMENTE CONSERVADAS, DA FAUNA E DA BIODIVERSIDADE FLORESTAL;4363;BOLSA VERDE: CONSERVACAO E AMPLIACAO DA COBERTURA VEGETAL NATIVA;4341;FHIDRO;FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M;;;;0,0;19731,37
105;EDUCACAO INTEGRAL;4313;ENSINO FUNDAMENTAL INTEGRAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
105;EDUCACAO INTEGRAL;4314;ENSINO MEDIO INTEGRAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;198592,0;3678106,03
105;EDUCACAO INTEGRAL;4315;ALIMENTACAO ESCOLAR - TEMPO INTEGRAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
105;FORMACAO E CAPACITACAO TECNICO-CULTURAL;1062;FORMACAO CULTURAL;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;120155,11;102923,41;102668,42;19517,75;19510,61
105;FORMACAO E CAPACITACAO TECNICO-CULTURAL;4271;FORMACAO E CAPACITACAO PARA O PATRIMONIO CULTURAL;2201;IEPHA;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;153592,55;129374,11;111465,17;7130,09;7130,09
105;FORMACAO E CAPACITACAO TECNICO-CULTURAL;4336;ASSESSORIAS TECNICAS PARA GESTAO DE BIBLIOTECAS E MUSEUS;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;18784,03;17629,23;17629,23;0,0;0,0
105;FORMACAO E CAPACITACAO TECNICO-CULTURAL;4425;ATIVIDADES DE ENSINO E DE EXTENSAO DO CENTRO DE FORMACAO ARTISTICA E TECNOLOGICA - CEFART;2181;FCS;FUNDACAO CLOVIS SALGADO;5374255,99;5360161,18;5170473,12;30217,01;30852,87
106;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4264;ENSINO DE GRADUACAO;2351;UEMG;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
106;DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG;4270;MODERNIZACAO, MANUTENCAO E LOGISTICA;2351;UEMG;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
106;ENSINO FUNDAMENTAL;2065;PROVENTOS DOS PROFISSIONAIS DO MAGISTERIO - ENSINO FUNDAMENTAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
106;ENSINO FUNDAMENTAL;4297;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;1500,0;284806,3
106;ENSINO FUNDAMENTAL;4299;EDUCACAO ESPECIAL - ENSINO FUNDAMENTAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;21600,0;36066,95
106;ENSINO FUNDAMENTAL;4300;ALIMENTACAO ESCOLAR DE ENSINO FUNDAMENTAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
106;ENSINO FUNDAMENTAL;4301;TRANSPORTE ESCOLAR ENSINO FUNDAMENTAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
106;ENSINO FUNDAMENTAL;4302;MAOS A OBRA - ENSINO FUNADAMENTAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;1672450,03;6168256,39
106;ENSINO FUNDAMENTAL;4303;ATENDIMENTO AOS MUNICIPIOS MINEIROS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;4345892,07
106;PROTECAO E SALVAGUARDA DE ACERVOS E BENS CULTURAIS;1066;ACERVO OU BEM CULTURAL RESTAURADO ENTREGUE;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;47617,73;40665,24;42736,26;34431,85;34421,26
106;PROTECAO E SALVAGUARDA DE ACERVOS E BENS CULTURAIS;4276;SALVAGUARDA DO PATRIMONIO CULTURAL;2201;IEPHA;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;1424687,0;830485,6;721705,92;304899,03;287432,43
106;PROTECAO E SALVAGUARDA DE ACERVOS E BENS CULTURAIS;4278;PROTECAO DO PATRIMONIO CULTURAL;2201;IEPHA;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;1424687,0;830485,6;721705,92;446429,37;400090,08
106;PROTECAO E SALVAGUARDA DE ACERVOS E BENS CULTURAIS;4279;CONSERVACAO E RESTAURACAO DO PATRIMONIO CULTURAL PROTEGIDO;2201;IEPHA;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;1424687,0;830485,6;721705,92;42060,72;42035,12
106;PROTECAO E SALVAGUARDA DE ACERVOS E BENS CULTURAIS;4281;VISTORIAS TECNICAS NO PATRIMONIO CULTURAL;2201;IEPHA;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;1424687,0;830485,6;721705,92;235,89;235,89
106;PROTECAO E SALVAGUARDA DE ACERVOS E BENS CULTURAIS;4338;CONSERVACAO PREVENTIVA E CURATIVA, RESTAURACAO, AQUISICAO E GESTAO TECNICA DE ACERVOS;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;206742,95;181252,65;181252,65;1629,05;1629,05
106;PROTECAO E SALVAGUARDA DE ACERVOS E BENS CULTURAIS;4339;ORGANIZACAO, DESCRICAO E PRESERVACAO DE ACERVOS ARQUIVISTICOS;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;206742,95;181252,65;181252,65;0,0;0,0
106;PROTECAO E SALVAGUARDA DE ACERVOS E BENS CULTURAIS;4342;ASSESSORIAS TECNICAS EM GESTAO DE DOCUMENTOS, CRIACAO E MANUTENCAO DE ARQUIVOS PUBLICOS;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;206742,95;181252,65;181252,65;0,0;0,0
107;ENSINO MEDIO;4304;DESENVOLVIMENTO DO ENSINO MEDIO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;12048,0;25544,34
107;ENSINO MEDIO;4305;EDUCACAO DE JOVENS E ADULTOS - ENSINO MEDIO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
107;ENSINO MEDIO;4307;ALIMENTACAO ESCOLAR ENSINO MEDIO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
107;ENSINO MEDIO;4308;TRANSPORTE ESCOLAR ENSINO MEDIO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
107;ENSINO MEDIO;4309;MAOS A OBRA - ENSINO MEDIO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;579677,22;460268,74
108;ACESSO A MERCADOS;4358;CIRCUITOS DE COMERCIALIZACAO;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;3380262,76;2778700,76;2718168,71;488400,0;482539,2
108;ACESSO A MERCADOS;4498;APOIO A AGROINDUSTRIA FAMILIAR;2371;IMA;INSTITUTO MINEIRO DE AGROPECUARIA;123871,1;88631,26;88133,14;14729,15;14345,92
108;EDUCACAO PROFISSIONAL;4203;TRILHAS DE FUTURO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;3921231,19;4127816,07
108;EDUCACAO PROFISSIONAL;4324;DESENVOLVIMENTO DA EDUCACAO PROFISSIONAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
108;EDUCACAO PROFISSIONAL;4325;ALIMENTACAO ESCOLAR - ENSINO PROFISSIONAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
109;GESTAO DE CERIMONIAL E EVENTOS;2041;CERIMONIAL E EVENTOS;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;15387262,57;12962451,98;11831788,47;2003534,23;1269085,03
109;PROTECAO DA BIODIVERSIDADE E UNIDADES DE CONSERVACAO;4560;BOLSA VERDE - AMPLIACAO E CONSERVACAO DA COBERTURA VEGETAL NATIVA.;4341;FHIDRO;FUNDO DE RECUPERACAO, PROTECAO E DESENVOLVIMENTO SUSTENTAVEL DAS BACIAS HIDROGRAFICAS DO ESTADO DE M;;;;0,0;31874,02
110;ORGANIZACAO, AVALIACAO E GESTAO ESCOLAR;2061;GESTAO PELA APRENDIZAGEM;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;1800,0
110;ORGANIZACAO, AVALIACAO E GESTAO ESCOLAR;2062;AVALIACAO EDUCACIONAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;826280,0;450000,0
110;ORGANIZACAO, AVALIACAO E GESTAO ESCOLAR;4249;TRANSPORTE ESCOLAR;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;1246559,19;1246559,19
110;ORGANIZACAO, AVALIACAO E GESTAO ESCOLAR;4410;MAOS A OBRA;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;53037892,16;92163267,28
110;POLICIA OSTENSIVA;4271;POLICIAMENTO OSTENSIVO GERAL;1251;PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;;;;0,0;273,17
110;REGULARIZACAO FUNDIARIA - AMPLIACAO DA SEGURANCA JURIDICA NO CAMPO;4363;REGULARIZACAO FUNDIARIA DE IMOVEIS RURAIS;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;7702694,81;5094109,75;4810433,03;3938000,93;3884923,2
111;DESENVOLVIMENTO DAS CADEIAS PRODUTIVAS DA AGROPECUARIA;4383;APOIO AS CADEIAS PRODUTIVAS DA AGROPECUARIA;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;166191863,24;156119213,87;151897870,88;0,0;0,0
111;DESENVOLVIMENTO DAS CADEIAS PRODUTIVAS DA AGROPECUARIA;4420;MECANIZACAO NO CAMPO;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;166191863,24;156119213,87;151897870,88;0,0;990694,81
112;CERTIFICACOES E HABILITACOES DE PRODUTOS AGROPECUARIOS E AGROINDUSTRIAIS;4440;CERTIFICACAO DE PRODUTOS E DE PROPRIEDADES AGROPECUARIAS E AGROINDUSTRIAIS;2371;IMA;INSTITUTO MINEIRO DE AGROPECUARIA;305665,78;255449,15;262010,17;10000,0;9908,83
112;MODALIDADES E TEMATICAS ESPECIAIS DE ENSINO;4328;EDUCACAO DAS RELACOES ETNICO-RACIAIS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
112;MODALIDADES E TEMATICAS ESPECIAIS DE ENSINO;4332;EDUCACAO INDIGENA;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
113;GESTAO EFICIENTE DA ADMINISTRACAO TRIBUTARIA;1036;MELHORIA DAS INSTALACOES FAZENDARIAS;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;;;;173834,75;163057,0
114;INFRAESTRUTURA RURAL E AGRICULTURA SUSTENTAVEL;4393;GESTAO DE BARRAGENS;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;100145808,49;85404879,25;81256892,74;1139921,59;1053447,44
114;INFRAESTRUTURA RURAL E AGRICULTURA SUSTENTAVEL;4396;RECUPERACAO INTEGRADA DA CAPACIDADE PRODUTIVA DAS BACIAS;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;100145808,49;85404879,25;81256892,74;1823697,62;1770208,4
114;INFRAESTRUTURA RURAL E AGRICULTURA SUSTENTAVEL;4398;IRRIGA MINAS - AGRICULTURA IRRIGADA SUSTENTAVEL;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;100145808,49;85404879,25;81256892,74;10135865,77;10009921,06
114;INFRAESTRUTURA RURAL E AGRICULTURA SUSTENTAVEL;4419;ESTRADAS E INFRAESTRUTURA RURAL;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;100145808,49;85404879,25;81256892,74;0,0;3450000,0
114;OFERTA DE PROTECAO SOCIOASSISTENCIAL;4311;PISO MINEIRO DE ASSISTENCIA SOCIAL FIXO;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;;;;0,0;0,0
114;OFERTA DE PROTECAO SOCIOASSISTENCIAL;4312;PISO MINEIRO DE ASSISTENCIA SOCIAL VARIAVEL;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;;;;0,0;0,0
114;OFERTA DE PROTECAO SOCIOASSISTENCIAL;4313;OFERTA DE SERVICOS SOCIOASSISTENCIAIS DE MEDIA E ALTA COMPLEXIDADE NAO REGIONAIS;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;;;;0,0;0,0
114;OFERTA DE PROTECAO SOCIOASSISTENCIAL;4313;OFERTA DIRETA DE SERVICOS SOCIOASSISTENCIAIS DE MEDIA E ALTA COMPLEXIDADE NAO REGIONAIS;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;;;;0,0;0,0
114;OFERTA DE PROTECAO SOCIOASSISTENCIAL;4447;IMPLANTACAO E MANUTENCAO DE SERVICOS REGIONAIS DE MEDIA E ALTA COMPLEXIDADE;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;;;;0,0;0,0
114;OFERTA DE PROTECAO SOCIOASSISTENCIAL;4585;ESTRUTURACAO DA REDE SOCIOASSISTENCIAL PRIVADA E PUBLICA;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;;;;0,0;0,0
114;OFERTA DE PROTECAO SOCIOASSISTENCIAL E APRIMORAMENTO DA REDE SOCIOASSISTENCIAL;4447;IMPLANTACAO E MANUTENCAO DE SERVICOS REGIONAIS DE MEDIA E ALTA COMPLEXIDADE;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;;;;0,0;0,0
115;APOIO AO CONTROLE SOCIAL E A GESTAO COMPARTILHADA DO SUAS;4320;MANUTENCAO DO CONSELHO ESTADUAL DE ASSISTENCIA SOCIAL E CONFERENCIAS DE ASSISTENCIA SOCIAL;4251;FEAS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;;;;0,0;0,0
115;GESTAO DA INFORMACAO COM USO DE TECNOLOGIA E COMUNICACAO;2051;PROPOSICAO, AMPLIACAO E SUSTENTACAO DE SOLUCOES E ATENDIMENTO AOS USUARIOS DE TIC;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;;;;1833241,87;2006446,52
115;GESTAO DA INFORMACAO COM USO DE TECNOLOGIA E COMUNICACAO;2052;SUSTENTACAO DO DATA CENTER;1191;SEF;SECRETARIA DE ESTADO DE FAZENDA;;;;0,0;301989,96
115;GESTAO DO PROCESSO LEGISLATIVO ESTADUAL SOB A RESPONSABILIDADE DO PODER EXECUTIVO;2042;ACOMPANHAMENTO DO PROCESSO LEGISLATIVO;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;574846,39;564827,92;504121,76;0,0;0,0
116;DESENVOLVIMENTO E PRODUCAO DE MEDICAMENTOS PARA O SISTEMA UNICO DE SAUDE (SUS);4288;PRODUCAO DE VACINA, SOROS E OUTROS PRODUTOS BIOLOGICOS;2261;FUNED;FUNDACAO EZEQUIEL DIAS;;;;0,0;0,0
116;INOVA AGRO GERAIS;4386;AGRODADOS;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;16143,3;16143,3;17228,4;676,0;626,65
116;MINAS DIGITAL;1100;MANUTENCAO E OPERACIONALIZACAO DAS UNIDADES TECNOLOGICAS;1221;SEDE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONOMICO;;;;0,0;0,0
116;MINAS DIGITAL;4498;APOIO A PROJETOS ESPECIAIS;2071;FAPEMIG;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;;;;0,0;0,0
117;MOBILIDADE, TRANSPORTES E LOGISTICA;4290;MELHORIA DA MOBILIDADE E INFRAESTRUTURA DE TRANSPORTES EM MINAS GERAIS;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;90641126,99;77859121,53;77859121,53;127169000,0;127169000,0
117;MOBILIDADE, TRANSPORTES E LOGISTICA;4291;PESQUISA E DESENVOLVIMENTO TECNOLOGICO EM TRANSPORTES, LOGISTICA E MOBILIDADE;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;90641126,99;77859121,53;77859121,53;320000,0;272000,0
117;POLITICA PUBLICA DE TRABALHO, EMPREGO E RENDA                                                                           ;4121;ATENDIMENTO AO TRABALHADOR;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
117;REGULACAO E FISCALIZACAO DOS SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO E ATENDIMENTO AOS USUARIOS;4545;IMPLANTACAO DO SISTEMA DE INFORMACOES REGULATORIAS DA ARSAE-MG;2441;ARSAE -MG;AGENCIA REGULADORA DE SERVICOS DE ABASTECIMENTO DE AGUA E DE ESGOTAMENTO SANITARIO DO ESTADO DE MINA;;;;0,0;0,0
118;COMUNICACAO INSTITUCIONAL E DE UTILIDADE PUBLICA;2058;ASSESSORIA DE IMPRENSA;1631;SEC. GERAL;SECRETARIA-GERAL;;;;0,0;0,0
118;COMUNICACAO INSTITUCIONAL E DE UTILIDADE PUBLICA;2059;ASSESSORIA DE PUBLICIDADE;1631;SEC. GERAL;SECRETARIA-GERAL;;;;99449,83;95038,44
118;COMUNICACAO INSTITUCIONAL E DE UTILIDADE PUBLICA;2059;ASSESSORIA DE PUBLICIDADE;1711;SECOM;SECRETARIA DE ESTADO DE COMUNICACAO SOCIAL;;;;915204,49;866152,48
118;EDUCACAO E SUCESSAO RURAL;4439;EDUCACAO SANITARIA;2371;IMA;INSTITUTO MINEIRO DE AGROPECUARIA;184873,12;86303,63;86790,73;0,0;0,0
119;APOIO AO DESENVOLVIMENTO MUNICIPAL E A COORDENACAO DAS TRANSFERENCIAS ESTADUAIS DE RECURSOS FINANCEIROS;2043;FISCALIZACAO DOS INSTRUMENTOS DE REPASSES DE RECURSOS NO AMBITO DO PROGRAMA DE APOIO AO DESENVOLVIME;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;881924648,85;881876018,72;874043605,25;135320,4;129659,6
119;APOIO AO DESENVOLVIMENTO MUNICIPAL E A COORDENACAO DAS TRANSFERENCIAS ESTADUAIS DE RECURSOS FINANCEIROS;2045;EXECUCAO DO PROGRAMA DE APOIO AO DESENVOLVIMENTO MUNICIPAL - PADEM;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;881924648,85;881876018,72;874043605,25;13910934,26;12468741,98
120;GESTAO AMBIENTAL E SANEAMENTO;4348;GESTAO AMBIENTAL;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;;;;0,0;0,0
120;GESTAO E DESENVOLVIMENTO SUSTENTAVEL DE RECURSOS HIDRICOS;4505;COBRANCA PELO USO DE RECURSOS HIDRICOS;2241;IGAM;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;;;;0,0;3508468,49
120;GESTAO E DESENVOLVIMENTO SUSTENTAVEL DE RECURSOS HIDRICOS;4505;REPASSE DA COBRANCA PELO USO DE RECURSOS HIDRICOS;2241;IGAM;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;;;;0,0;880820,2
120;PRODUCAO E VEICULACAO DO DIARIO OFICIAL ELETRONICO MINAS GERAIS;2044;PRODUCAO, MODERNIZACAO E AMPLIACAO DO ACESSO AO ACERVO DO DOMG-E;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;1273557,44;1258641,62;1147957,93;241039,36;223637,83
121;ACESSO E ALCANCE A COMUNICACAO DE INTERESSE PUBLICO;4298;DISPONIBILIZACAO E MANUTENCAO DO SINAL DE RETRANSMISSAO DE TV NO INTERIOR DO ESTADO E REGIAO METROPO;2211;TV MINAS;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;2151287,5;1963603,54;1941952,32;129839,53;128708,74
121;ACESSO E ALCANCE A COMUNICACAO DE INTERESSE PUBLICO;4299;GESTAO E MANUTENCAO DOS SISTEMAS DE TRANSMISSAO VIA SATELITE E OPERACAO DE TV;2211;TV MINAS;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;2151287,5;1963603,54;1941952,32;34667,7;71818,11
121;ACESSO E ALCANCE A COMUNICACAO DE INTERESSE PUBLICO;4302;PRODUCAO E VEICULACAO TELEVISIVA DE PROGRAMACAO DE CARATER CULTURAL, INFORMATIVO, EDUCATIVO E DE ENT;2211;TV MINAS;FUNDACAO TV MINAS CULTURAL E EDUCATIVA;2151287,5;1963603,54;1941952,32;288833,93;288789,91
121;FORMACAO E CAPACITACAO CULTURAL E ARTISTICA;1010;FORMACAO PROFISSIONALIZANTE DE JOVENS APRENDIZES EM ARTE, RESTAURO E OFICIOS;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;;;;0,0;34054,14
121;FORMACAO E CAPACITACAO CULTURAL E ARTISTICA;4610;FORMACAO TECNICA EM CONSERVACAO E RESTAURACAO DE BENS CULTURAIS MOVEIS;2171;FAOP;FUNDACAO DE ARTE DE OURO PRETO;;;;0,0;0,0
122;FORTALECIMENTO DA GESTAO DAS TRANSFERENCIAS ESTADUAIS;2050;GESTAO, OTIMIZACAO E MANUTENCAO DOS REGULAMENTOS E SISTEMAS DE COORDENACAO E OPERACIONALIZACAO DAS T;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;11446599,57;9236318,11;6555114,03;180307,08;157971,51
122;FORTALECIMENTO DA GESTAO DAS TRANSFERENCIAS ESTADUAIS;2051;GESTAO E OPERACIONALIZACAO DE EMENDAS PARLAMENTARES ESTADUAIS;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;11446599,57;9236318,11;6555114,03;2804082,4;2655403,08
123;ASSISTENCIA EM HEMATOLOGIA,  HEMOTERAPIA, CELULAS E  TECIDOS BIOLOGICOS;4540;DESENVOLVIMENTO DO PROGRAMA DE SANGUE E HEMODERIVADOS;2321;HEMOMINAS;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;;;;0,0;0,0
124;PROMOCAO DO DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS;4320;DISTRIBUICAO DE LEITE ADQUIRIDO DA AGRICULTURA FAMILIAR, PARA BENEFICIARIOS EM INSEGURANCA ALIMENTAR;2421;IDENE;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS;26430476,84;17527861,56;17524216,07;4744063,53;4748253,44
124;PROMOCAO DO DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS;4323;APOIO AS FEIRAS LIVRES PARA AMPLIAR A GERACAO DE RENDA E DESENVOLVIMENTO ECONOMICO LOCAL;2421;IDENE;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS;26430476,84;17527861,56;17524216,07;249475,0;246481,3
